Year,Name,Revenue,product_name,category_name,city,state,order_date,product_name,category_name,brand_name,store_name
2016,Arla Ellis,3098,Surly Straggler - 2016,Cyclocross Bicycles,Utica,NY,1/3/2016,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Arlena Buckner,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,New Hyde Park,NY,6/1/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Arlena Buckner,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,New Hyde Park,NY,6/1/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Armand Whitehead,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Lindenhurst,NY,3/19/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Armand Whitehead,2999.99,Trek Conduit+ - 2016,Electric Bikes,Lindenhurst,NY,3/19/2016,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes
2016,Arnita Thomas,5999.98,Trek Conduit+ - 2016,Electric Bikes,Orchard Park,NY,6/10/2016,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes
2016,Ashleigh Finch,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Newburgh,NY,10/29/2016,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Ashleigh Finch,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Newburgh,NY,10/29/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Ashleigh Finch,1549,Surly Straggler - 2016,Cyclocross Bicycles,Newburgh,NY,10/29/2016,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Ashleigh Finch,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Newburgh,NY,10/29/2016,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Ashlie Parrish,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Monsey,NY,8/15/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Ashlie Parrish,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Monsey,NY,8/15/2016,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Ashton Lott,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Floral Park,NY,1/18/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Ashton Lott,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Floral Park,NY,1/18/2016,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Aubrey Durham,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Port Washington,NY,4/10/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Aubrey Durham,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Port Washington,NY,4/10/2016,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Aubrey Durham,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Port Washington,NY,4/10/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Aubrey Durham,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Port Washington,NY,4/10/2016,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Augustus Schmidt,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Corona,NY,10/23/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Augustus Schmidt,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Corona,NY,10/23/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Ayanna Rhodes,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Hicksville,NY,10/10/2016,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes
2016,Ayanna Rhodes,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Hicksville,NY,10/10/2016,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Ayanna Rhodes,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Hicksville,NY,10/10/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Bao Wade,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Desoto,TX,11/8/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Rowlett Bikes
2016,Bao Wade,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Desoto,TX,11/8/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Rowlett Bikes
2016,Bao Wade,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Desoto,TX,11/8/2016,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Bao Wade,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Desoto,TX,11/8/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes
2016,Barrett Sanders,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Longview,TX,5/27/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Rowlett Bikes
2016,Barrett Sanders,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Longview,TX,5/27/2016,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes
2016,Barrett Sanders,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Longview,TX,5/27/2016,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes
2016,Bart Hess,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Kingston,NY,9/19/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Bart Hess,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Kingston,NY,9/19/2016,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Barton Cox,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Amityville,NY,10/11/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Barton Cox,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Amityville,NY,10/11/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Barton Cox,898,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Amityville,NY,10/11/2016,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Barton Cox,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Amityville,NY,10/11/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Basilia Thornton,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Brentwood,NY,10/1/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Basilia Thornton,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Brentwood,NY,10/1/2016,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Basilia Thornton,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Brentwood,NY,10/1/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Basilia Thornton,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Brentwood,NY,10/1/2016,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Beatris Joyner,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Spring Valley,NY,11/12/2016,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Beatris Joyner,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Spring Valley,NY,11/12/2016,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Beatris Joyner,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Spring Valley,NY,11/12/2016,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Beatris Joyner,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Spring Valley,NY,11/12/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Bee Baker,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Liverpool,NY,9/9/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Bee Baker,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Liverpool,NY,9/9/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Ben Stone,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Ithaca,NY,3/6/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Ben Stone,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Ithaca,NY,3/6/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Benny Bender,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Elmont,NY,7/1/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Bernetta Summers,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Longview,TX,7/20/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes
2016,Bernetta Summers,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Longview,TX,7/20/2016,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Bernita Mcdaniel,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Liverpool,NY,7/7/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Bernita Mcdaniel,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Liverpool,NY,7/7/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Bethany Herring,1549,Surly Straggler - 2016,Cyclocross Bicycles,Port Jefferson Station,NY,11/14/2016,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Bethany Herring,5999.98,Trek Conduit+ - 2016,Electric Bikes,Port Jefferson Station,NY,11/14/2016,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes
2016,Birdie Kramer,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Troy,NY,10/6/2016,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Birdie Kramer,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Troy,NY,10/6/2016,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Bobbi Banks,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Bayside,NY,11/11/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Bobbi Banks,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Bayside,NY,11/11/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Bobbie Foster,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Desoto,TX,11/12/2016,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Bobbie Foster,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Desoto,TX,11/12/2016,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Bobbie Foster,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Desoto,TX,11/12/2016,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Bobbie Foster,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Desoto,TX,11/12/2016,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes
2016,Bobbie Foster,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Desoto,TX,11/12/2016,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes
2016,Bonita Marshall,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Endicott,NY,9/3/2016,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Bonita Marshall,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Endicott,NY,9/3/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Bonita Marshall,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Endicott,NY,9/3/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Bonita Marshall,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Endicott,NY,9/3/2016,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Boyd Irwin,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Hamburg,NY,8/16/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Boyd Irwin,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Hamburg,NY,8/16/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Boyd Irwin,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Hamburg,NY,8/16/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Brain Skinner,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Euless,TX,8/11/2016,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes
2016,Brain Skinner,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Euless,TX,8/11/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Brain Skinner,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Euless,TX,8/11/2016,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Brain Skinner,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Euless,TX,8/11/2016,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Brenda Tate,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,San Angelo,TX,5/1/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Brenda Tate,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,San Angelo,TX,5/1/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Rowlett Bikes
2016,Brenda Tate,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,San Angelo,TX,5/1/2016,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes
2016,Brenda Tate,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,San Angelo,TX,5/1/2016,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes
2016,Brent Calderon,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Corpus Christi,TX,9/27/2016,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2016,Brenton Whitaker,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Niagara Falls,NY,12/6/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Brenton Whitaker,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Niagara Falls,NY,12/6/2016,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Brenton Whitaker,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Niagara Falls,NY,12/6/2016,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes
2016,Brianna Moss,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Hempstead,NY,4/19/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Brianna Moss,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Hempstead,NY,4/19/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Brianna Moss,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Hempstead,NY,4/19/2016,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Brigida Larson,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Canyon Country,CA,3/3/2016,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2016,Brigida Larson,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Canyon Country,CA,3/3/2016,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes
2016,Brigida Larson,449,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Canyon Country,CA,3/3/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes
2016,Brigida Larson,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Canyon Country,CA,3/3/2016,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes
2016,Brigida Larson,5999.98,Trek Conduit+ - 2016,Electric Bikes,Canyon Country,CA,3/3/2016,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes
2016,Brittney Rojas,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Kingston,NY,9/26/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Brittney Rojas,599.99,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Kingston,NY,9/26/2016,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Brittney Rojas,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Kingston,NY,9/26/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Brittney Rojas,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Kingston,NY,9/26/2016,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Brittney Rojas,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Kingston,NY,9/26/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Bronwyn Vargas,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,New Windsor,NY,2/18/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Bronwyn Vargas,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,New Windsor,NY,2/18/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Bryce Monroe,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Kingston,NY,3/12/2016,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Buford Bridges,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Troy,NY,11/13/2016,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Buford Bridges,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Troy,NY,11/13/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Buford Bridges,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Troy,NY,11/13/2016,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Burma Summers,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Freeport,NY,3/10/2016,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Calandra Stanton,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Lake Jackson,TX,2/21/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes
2016,Calandra Stanton,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Lake Jackson,TX,2/21/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes
2016,Camille Harvey,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Huntington,NY,7/7/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Camille Harvey,1549,Surly Straggler - 2016,Cyclocross Bicycles,Huntington,NY,7/7/2016,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Camille Harvey,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Huntington,NY,7/7/2016,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Caren Stephens,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Scarsdale,NY,5/30/2016,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Caren Stephens,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Scarsdale,NY,7/6/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Caren Stephens,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Scarsdale,NY,7/6/2016,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes
2016,Carie Kidd,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Monroe,NY,4/10/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Carie Kidd,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Monroe,NY,4/10/2016,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2016,Carie Kidd,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Monroe,NY,4/10/2016,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes
2016,Carie Kidd,1549,Surly Straggler - 2016,Cyclocross Bicycles,Monroe,NY,4/10/2016,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Carie Kidd,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Monroe,NY,4/10/2016,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes
2016,Carisa Carpenter,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Victoria,TX,10/6/2016,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Rowlett Bikes
2016,Carissa Cross,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Huntington Station,NY,1/28/2016,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes
2016,Carissa Cross,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Huntington Station,NY,1/28/2016,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes
2016,Carissa Cross,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Huntington Station,NY,1/28/2016,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2016,Carlena Salinas,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Jamaica,NY,7/6/2016,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes
2016,Carlena Salinas,898,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Jamaica,NY,7/6/2016,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2016,Carlena Salinas,1499.98,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Jamaica,NY,7/6/2016,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes
